#      t             x             y            vx            vy         phi-total
  0.000000E+00  5.000000E-01  0.000000E+00  0.000000E+00  3.140000E+00  0.000000E+00
  1.350000E-03  4.998550E-01  4.238593E-03 -2.132168E-01  3.139103E+00  8.479442E-03
  1.360000E-03  4.998529E-01  4.269984E-03 -2.147967E-01  3.139089E+00  8.542274E-03
  1.370000E-03  4.998507E-01  4.301375E-03 -2.163766E-01  3.139076E+00  8.605107E-03
  1.380000E-03  4.998485E-01  4.332766E-03 -2.179565E-01  3.139062E+00  8.667940E-03
  1.390000E-03  4.998463E-01  4.364156E-03 -2.195364E-01  3.139049E+00  8.730773E-03
  1.400000E-03  4.998441E-01  4.395546E-03 -2.211163E-01  3.139035E+00  8.793608E-03
  1.410000E-03  4.998419E-01  4.426937E-03 -2.226962E-01  3.139021E+00  8.856442E-03
  1.420000E-03  4.998397E-01  4.458327E-03 -2.242762E-01  3.139007E+00  8.919277E-03
  1.430000E-03  4.998374E-01  4.489717E-03 -2.258562E-01  3.138993E+00  8.982113E-03
  1.440000E-03  4.998351E-01  4.521106E-03 -2.274361E-01  3.138979E+00  9.044949E-03
  1.450000E-03  4.998328E-01  4.552496E-03 -2.290161E-01  3.138964E+00  9.107785E-03
  1.460000E-03  4.998305E-01  4.583886E-03 -2.305961E-01  3.138950E+00  9.170622E-03
  1.470000E-03  4.998282E-01  4.615275E-03 -2.321761E-01  3.138935E+00  9.233460E-03
  1.480000E-03  4.998259E-01  4.646664E-03 -2.337561E-01  3.138921E+00  9.296298E-03
  1.490000E-03  4.998235E-01  4.678053E-03 -2.353362E-01  3.138906E+00  9.359137E-03
  1.500000E-03  4.998211E-01  4.709442E-03 -2.369162E-01  3.138891E+00  9.421976E-03
  1.510000E-03  4.998188E-01  4.740831E-03 -2.384963E-01  3.138876E+00  9.484815E-03
  1.520000E-03  4.998164E-01  4.772219E-03 -2.400763E-01  3.138861E+00  9.547656E-03
  1.530000E-03  4.998139E-01  4.803608E-03 -2.416564E-01  3.138846E+00  9.610496E-03
  1.540000E-03  4.998115E-01  4.834996E-03 -2.432365E-01  3.138831E+00  9.673337E-03
  1.550000E-03  4.998091E-01  4.866384E-03 -2.448166E-01  3.138816E+00  9.736179E-03
  1.560000E-03  4.998066E-01  4.897772E-03 -2.463967E-01  3.138801E+00  9.799022E-03
  1.570000E-03  4.998041E-01  4.929160E-03 -2.479769E-01  3.138785E+00  9.861864E-03
  1.580000E-03  4.998016E-01  4.960548E-03 -2.495570E-01  3.138769E+00  9.924708E-03
  1.590000E-03  4.997991E-01  4.991935E-03 -2.511372E-01  3.138754E+00  9.987552E-03
  1.600000E-03  4.997966E-01  5.023323E-03 -2.527173E-01  3.138738E+00  1.005040E-02
  1.610000E-03  4.997940E-01  5.054710E-03 -2.542975E-01  3.138722E+00  1.011324E-02
  1.620000E-03  4.997915E-01  5.086097E-03 -2.558777E-01  3.138706E+00  1.017609E-02
  1.630000E-03  4.997889E-01  5.117484E-03 -2.574579E-01  3.138690E+00  1.023893E-02
  1.640000E-03  4.997863E-01  5.148871E-03 -2.590382E-01  3.138674E+00  1.030178E-02
  1.650000E-03  4.997837E-01  5.180257E-03 -2.606184E-01  3.138658E+00  1.036463E-02
  1.660000E-03  4.997811E-01  5.211644E-03 -2.621986E-01  3.138641E+00  1.042748E-02
  1.670000E-03  4.997785E-01  5.243030E-03 -2.637789E-01  3.138625E+00  1.049032E-02
  1.680000E-03  4.997758E-01  5.274416E-03 -2.653592E-01  3.138608E+00  1.055317E-02
  1.690000E-03  4.997731E-01  5.305802E-03 -2.669395E-01  3.138591E+00  1.061602E-02
  1.700000E-03  4.997704E-01  5.337188E-03 -2.685198E-01  3.138575E+00  1.067887E-02
  1.710000E-03  4.997677E-01  5.368573E-03 -2.701001E-01  3.138558E+00  1.074172E-02
  1.720000E-03  4.997650E-01  5.399959E-03 -2.716804E-01  3.138541E+00  1.080457E-02
  1.730000E-03  4.997623E-01  5.431344E-03 -2.732608E-01  3.138524E+00  1.086743E-02
  1.740000E-03  4.997595E-01  5.462729E-03 -2.748411E-01  3.138507E+00  1.093028E-02
  1.750000E-03  4.997568E-01  5.494114E-03 -2.764215E-01  3.138489E+00  1.099313E-02
  1.760000E-03  4.997540E-01  5.525499E-03 -2.780019E-01  3.138472E+00  1.105599E-02
  1.770000E-03  4.997512E-01  5.556883E-03 -2.795823E-01  3.138454E+00  1.111884E-02
